Title	Pseudo-title	Sub-title	Identifier	Date	Flight Line	Photo #	Scale	Latitude	Longitude	Thumbnail Link	Archive Link	Location in Drive	Corporate Name/Author	Personal Name/Author	Publisher	Publication Location	Set Date	Physical Description	General Note	Subject (Geographic)	Subject (Geographic)	Subject (Geographic)	Continent	Country	Province/State	Region	County	City	City Section	Area	Index	Condition Notes	Flightline String	Digital Archive Identifier
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	26	[1:20,000]	43.16121	-79.71684	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-26.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71824	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-26
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	27	[1:20,000]	43.160239	-79.701176	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-27.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72036	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-27
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	28	[1:20,000]	43.160443	-79.688151	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-28.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71872	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-28
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	29	[1:20,000]	43.160271	-79.674461	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-29.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71857	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-29
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	30	[1:20,000]	43.161085	-79.658561	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-30.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72023	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-30
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	31	[1:20,000]	43.160098	-79.644914	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-31.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71880	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-31
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	32	[1:20,000]	43.160537	-79.63088	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-32.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72333	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-32
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	33	[1:20,000]	43.159191	-79.617598	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-33.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72038	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-33
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	34	[1:20,000]	43.159394	-79.603951	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-34.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72054	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-34
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	35	[1:20,000]	43.161178	-79.588072	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-35.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71798	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-35
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	41	[1:20,000]	43.15761	-79.504623	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-41.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71992	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario	Niagara				Lincoln	On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-41
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	43	[1:20,000]	43.156796	-79.478016	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-43.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71906	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario	Niagara				Lincoln	On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-43
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	45	[1:20,000]	43.15786	-79.450421	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-45.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71943	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario	Niagara				Lincoln	On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-45
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	47	[1:20,000]	43.158205	-79.420552	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-47.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71993	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario	Niagara				Lincoln	On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-47
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4701	49	[1:20,000]	43.156671	-79.393044	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4701-49.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72031	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario	Niagara				Lincoln	On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4701	AirPhotos_Hamilton_1934_A4701-49
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4702	13	[1:20,000]	43.117494	-79.920913	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4702-13.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71893	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4702	AirPhotos_Hamilton_1934_A4702-13
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4702	14	[1:20,000]	43.117557	-79.907738	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4702-14.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72034	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4702	AirPhotos_Hamilton_1934_A4702-14
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4702	15	[1:20,000]	43.11733	-79.893512	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4702-15.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71870	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4702	AirPhotos_Hamilton_1934_A4702-15
	Greater Hamilton Area, from Caledonia to Vineland		Hamilton	7/1/1934	A4702	16	[1:20,000]	43.116774	-79.878588	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1934_A4702-16.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71883	H:\Digitization_Projects\Air_Photos\AirPhotos_1934_Hamilton	National Air Photo Library (Canada)		[Publisher unknown]	[Place of publication unknown]	1934	1 remote-sensing image ; 18 x 24 cm. Some surface damage (pencil markings).	Shows parts of Lincoln Township, Binbrook Township, Seneca Township, Hamilton, and Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Lincoln Township, Brinbrook Township, Seneca Township and Burlington] June-November, 1934.	Hamilton Region (Ont.)			North America	Canada	Ontario			Hamilton			On photocopied 1:50 000 NTS maps [30 M/3, 30 M/4, 30 M/5]		_A4702	AirPhotos_Hamilton_1934_A4702-16
